"seqnames","start","end","width","strand","exo_signal","endo_signal","enrichment","pvalue","binding_type","binding_type_by_peaks","significant","cpg_score","cpg_name","cpg_length","region_length","region_start","region_end","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr1",36471266,36472155,890,"*",21.7670809582562,17.8392184048572,1.22018131424018,1,"both","both","False","CpG:",863,889,5755,36468680,36474435,"Promoter (<=1kb)",1,36471620,36508764,37145,1,"94220","ENSMUST00000153128.1",0,"ENSMUSG00000037408","Cnnm4","cyclin M4"
"chr1",36511763,36513006,1244,"*",28.812084929464,17.4239688417079,1.65358909851217,0.2,"both","both","False","CpG:",863,1243,4986,36509598,36514584,"Promoter (<=1kb)",1,36511867,36528237,16371,1,"94218","ENSMUST00000001166.13",0,"ENSMUSG00000001138","Cnnm3","cyclin M3"
"chr1",36546910,36547290,381,"*",37.7282376509533,23.8102932534991,1.58453477448913,0.1,"both","both","False","CpG:",863,380,3801,36545615,36549416,"Promoter (<=1kb)",1,36537507,36547219,9713,2,"109346","ENSMUST00000207843.1",0,"ENSMUSG00000079610","Ankrd39","ankyrin repeat domain 39"
"chr1",36556807,36558424,1618,"*",26.9867675666064,19.0213362982307,1.41876296930393,0.4,"both","both","False","CpG:",863,1617,6153,36554015,36560168,"Promoter (<=1kb)",1,36548639,36558349,9711,2,"20353","ENSMUST00000191677.5",0,"ENSMUSG00000026121","Sema4c","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C"
"chr1",36683084,36683438,355,"*",21.0010564845248,26.4648236973186,0.793546056634134,1,"both","endo_only","False","CpG:",864,354,1884,36682663,36684547,"Promoter (<=1kb)",1,36562692,36683183,120492,2,"381337","ENSMUST00000170295.7",0,"ENSMUSG00000046337","Fam178b","family with sequence similarity 178, member B"
"chr1",36691322,36691869,548,"*",13.9403604483361,10.8109905516535,1.28946190284145,0.7,"both","both","False","CpG:",864,547,6652,36690605,36697257,"Promoter (<=1kb)",1,36691449,36693386,1938,1,"12859","ENSMUST00000081180.6",0,"ENSMUSG00000061518","Cox5b","cytochrome c oxidase subunit 5B"
"chr1",36709621,36710148,528,"*",25.6067574595829,23.5703804474003,1.08639559368704,1,"both","both","False","CpG:",865,527,2978,36707847,36710825,"Promoter (<=1kb)",1,36698114,36710008,11895,2,"226977","ENSMUST00000043951.9",0,"ENSMUSG00000037351","Actr1b","ARP1 actin-related protein 1B, centractin beta"
"chr1",36938841,36940122,1282,"*",34.8382810986691,9.16372756800298,3.8017587101033,0.1,"both","both","False","CpG:",866,1281,2701,36937962,36940663,"Promoter (<=1kb)",1,36792191,36939527,147337,2,"56030","ENSMUST00000027290.11",0,"ENSMUSG00000026116","Tmem131","transmembrane protein 131"
"chr1",37029247,37029486,240,"*",20.2098158989385,8.89851953156315,2.27114362420108,0.2,"both","exo_only","False","CpG:",867,239,2414,37027967,37030381,"Promoter (<=1kb)",1,37029304,37063649,34346,1,"70853","ENSMUST00000124404.7",0,"ENSMUSG00000050122","Vwa3b","von Willebrand factor A domain containing 3B"
"chr1",37299840,37300507,668,"*",29.7258998704385,15.5799868205323,1.90795410887408,0.4,"both","both","False","CpG:",869,667,1501,37299461,37300962,"Promoter (<=1kb)",1,37299865,37348512,48648,1,"269180","ENSMUST00000146676.1",0,"ENSMUSG00000026113","Inpp4a","inositol polyphosphate-4-phosphatase, type I"
"chr1",37429777,37430415,639,"*",41.152295784658,21.2834776896036,1.93353249806351,0.7,"both","both","False","CpG:",870,638,1969,37429557,37431526,"Promoter (<=1kb)",1,37430139,37438984,8846,1,"67387","ENSMUST00000114925.9",0,"ENSMUSG00000026111","Unc50","unc-50 homolog"
"chr1",37540315,37540920,606,"*",23.5674054947808,13.6667573283819,1.72443286498094,0.4,"both","both","False","CpG:",871,605,3478,37539656,37543134,"Promoter (<=1kb)",1,37439340,37541016,101677,2,"269181","ENSMUST00000151952.7",96,"ENSMUSG00000026110","Mgat4a","mannoside acetylglucosaminyltransferase 4, isoenzyme A"
"chr1",37719313,37720128,816,"*",8.96187992401429,2.17652796664793,4.11751195543628,0.2,"both","exo_only","False","CpG:",872,815,1998,37719380,37721378,"Promoter (<=1kb)",1,37611677,37720085,108409,2,"72097","ENSMUST00000162875.7",0,"ENSMUSG00000026090","Cracdl","capping protein inhibiting regulator of actin like"
"chr1",37864612,37865324,713,"*",58.2090847684487,50.2073858027848,1.15937294558802,1,"both","both","False","CpG:",873,712,2881,37863646,37866527,"Promoter (<=1kb)",1,37754776,37865079,110304,2,"211484","ENSMUST00000041815.14",0,"ENSMUSG00000060771","Tsga10","testis specific 10"
"chr1",37875331,37875824,494,"*",0.0100502053352251,12.6637006129168,0.0007936230997891,0.666666666666667,"endo_only","endo_only","False","CpG:",873,493,1168,37875446,37876614,"Promoter (2-3kb)",1,37872562,37875554,2993,1,"623661","ENSMUST00000144440.1",2769,"ENSMUSG00000037216","Lipt1","lipoyltransferase 1"
"chr1",37890362,37890782,421,"*",22.5636517893213,16.4341907351906,1.37297005693172,0.7,"both","both","False","CpG:",874,420,3763,37888220,37891983,"Promoter (<=1kb)",1,37890477,37898535,8059,1,"107734","ENSMUST00000027256.11",0,"ENSMUSG00000026087","Mrpl30","mitochondrial ribosomal protein L30"
"chr1",37996946,37997459,514,"*",27.0951535585968,48.1615276541186,0.562589163557809,0.1,"both","both","False","CpG:",874,513,5347,37994153,37999500,"Promoter (<=1kb)",1,37985189,37997315,12127,2,"98258","ENSMUST00000162031.7",0,"ENSMUSG00000058407","Txndc9","thioredoxin domain containing 9"
"chr1",37997823,37998675,853,"*",27.0951535585968,48.1615276541186,0.562589163557809,0.1,"both","both","False","CpG:",874,852,5347,37994153,37999500,"Promoter (<=1kb)",1,37998010,38055579,57570,1,"226982","ENSMUST00000027252.7",0,"ENSMUSG00000026083","Eif5b","eukaryotic translation initiation factor 5B"
"chr1",38129048,38130208,1161,"*",14.3129445482091,8.75441833436298,1.63493952442594,0.4,"both","both","False","CpG:",875,1160,3647,38128536,38132183,"Promoter (<=1kb)",1,38052786,38129662,76877,2,"56210","ENSMUST00000027251.11",0,"ENSMUSG00000026082","Rev1","REV1, DNA directed polymerase"
"chr1",38835801,38836776,976,"*",17.4464309522187,7.02043685899128,2.48509192556507,0.7,"both","exo_only","False","CpG:",881,975,3758,38835041,38838799,"Promoter (<=1kb)",1,38793645,38836711,43067,2,"381338","ENSMUST00000147695.8",0,"ENSMUSG00000048814","Lonrf2","LON peptidase N-terminal domain and ring finger 2"
"chr1",38897864,38898202,339,"*",31.0109658126123,10.3929041904288,2.98385949147607,0.4,"both","exo_only","False","CpG:",881,338,1194,38897046,38898240,"Promoter (<=1kb)",1,38863867,38898010,34144,2,"98388","ENSMUST00000027249.11",0,"ENSMUSG00000026080","Chst10","carbohydrate sulfotransferase 10"
"chr1",38987499,38988052,554,"*",43.8005551514438,26.7153845292186,1.63952553643909,0.4,"both","both","False","CpG:",882,553,1746,38987100,38988846,"Promoter (<=1kb)",1,38987841,38994917,7077,1,"68833","ENSMUST00000193489.1",0,"ENSMUSG00000026078","Pdcl3","phosducin-like 3"
"chr1",39193418,39194435,1018,"*",12.5992339467854,16.0039979655728,0.787255407922967,0.7,"both","both","False","CpG:",884,1017,1817,39193200,39195017,"Promoter (<=1kb)",1,39193731,39287615,93885,1,"18143","ENSMUST00000173050.7",0,"ENSMUSG00000026077","Npas2","neuronal PAS domain protein 2"
"chr1",39367434,39368617,1184,"*",33.213459040529,24.5107522456236,1.35505669951273,0.7,"both","both","False","CpG:",885,1183,3720,39366863,39370583,"Promoter (<=1kb)",1,39367842,39371911,4070,1,"114641","ENSMUST00000086535.11",0,"ENSMUSG00000073702","Rpl31","ribosomal protein L31"
"chr1",39478123,39478997,875,"*",25.247663290489,20.0838231760725,1.25711439844624,0.4,"both","both","False","CpG:",886,874,4376,39476365,39480741,"Promoter (<=1kb)",1,39371492,39478755,107264,2,"54610","ENSMUST00000054462.10",0,"ENSMUSG00000003134","Tbc1d8","TBC1 domain family, member 8"
"chr1",39535587,39536365,779,"*",15.0892219620958,14.3241893319952,1.05340844164855,1,"both","both","False","CpG:",886,778,3466,39533540,39537006,"Promoter (<=1kb)",1,39535802,39546873,11072,1,"52846","ENSMUST00000003219.13",0,"ENSMUSG00000003135","Cnot11","CCR4-NOT transcription complex, subunit 11"
"chr1",39576525,39577527,1003,"*",25.1241684911518,18.1984387526626,1.38056724714783,0.7,"both","both","False","CpG:",886,1002,3228,39575508,39578736,"Promoter (<=1kb)",1,39551296,39577405,26110,2,"67702","ENSMUST00000062525.10",0,"ENSMUSG00000048234","Rnf149","ring finger protein 149"
"chr1",39650441,39651282,842,"*",14.4518572924782,11.2648040292699,1.28292132334723,0.7,"both","both","False","CpG:",887,841,2855,39649771,39652626,"Promoter (<=1kb)",1,39618406,39651474,33069,2,"263764","ENSMUST00000053355.5",192,"ENSMUSG00000050967","Creg2","cellular repressor of E1A-stimulated genes 2"
"chr1",39900472,39901459,988,"*",25.8858125397543,21.0949216227926,1.2271111029768,1,"both","both","False","CpG:",889,987,10054,39898826,39908880,"Promoter (<=1kb)",1,39900913,40026310,125398,1,"26921","ENSMUST00000163854.8",0,"ENSMUSG00000026074","Map4k4","mitogen-activated protein kinase kinase kinase kinase 4"
"chr1",40266556,40266876,321,"*",23.1386987016088,8.97074652090814,2.57935040831657,0.2,"both","exo_only","False","CpG:",892,320,4265,40264380,40268645,"Promoter (<=1kb)",1,40266586,40316201,49616,1,"16177","ENSMUST00000114795.2",0,"ENSMUSG00000026072","Il1r1","interleukin 1 receptor, type I"
"chr1",40790518,40790811,294,"*",18.0135811499698,20.7319470121012,0.868880339094795,0.7,"both","both","False","CpG:",896,293,1822,40789380,40791202,"Promoter (<=1kb)",1,40772038,40790663,18626,2,"211798","ENSMUST00000039672.5",0,"ENSMUSG00000041945","Mfsd9","major facilitator superfamily domain containing 9"
"chr1",42684497,42685011,515,"*",35.9180173789921,23.922672230896,1.50142162348419,0.7,"both","both","False","CpG:",910,514,5148,42683718,42688866,"Intron (ENSMUST00000181660.7/66297, intron 1 of 3)",1,42648201,42693093,44893,2,"66297","ENSMUST00000186656.6",8082,NA,"Pantr1","POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1"
"chr1",42686605,42686928,324,"*",35.9180173789921,23.922672230896,1.50142162348419,0.7,"both","both","False","CpG:",910,323,5148,42683718,42688866,"Intron (ENSMUST00000181660.7/66297, intron 1 of 3)",1,42648201,42693093,44893,2,"66297","ENSMUST00000186656.6",6165,NA,"Pantr1","POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1"
"chr1",42694074,42694484,411,"*",46.7196436729461,44.2271921144073,1.05635563641687,0.7,"both","both","False","CpG:",910,410,7714,42689944,42697658,"Promoter (<=1kb)",1,42590782,42694808,104027,2,"66297","ENSMUST00000181660.7",324,NA,"Pantr1","POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1"
"chr1",42694733,42695261,529,"*",46.7196436729461,44.2271921144073,1.05635563641687,0.7,"both","both","False","CpG:",910,528,7714,42689944,42697658,"Promoter (<=1kb)",1,42590782,42694808,104027,2,"66297","ENSMUST00000181660.7",0,NA,"Pantr1","POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1"
"chr1",42696574,42698657,2084,"*",46.6714273467644,44.5785206355036,1.04694876997766,0.7,"both","exo_only","False","CpG:",910,2083,6108,42693049,42699157,"Promoter (<=1kb)",1,42695768,42703176,7409,1,"18993","ENSMUST00000054883.3",806,"ENSMUSG00000045515","Pou3f3","POU domain, class 3, transcription factor 3"
"chr1",42851139,42851682,544,"*",39.6825915234133,23.795297998289,1.66766524740588,0.4,"both","both","False","CpG:",911,543,3631,42850071,42853702,"Promoter (<=1kb)",1,42851233,42905682,54450,1,"69527","ENSMUST00000057208.12",0,"ENSMUSG00000060679","Mrps9","mitochondrial ribosomal protein S9"
"chr1",42952792,42953543,752,"*",6.98825941797281,9.47368581589866,0.737649480231356,0.4,"both","both","False","CpG:",912,751,2663,42951610,42954273,"Promoter (<=1kb)",1,42952872,42955155,2284,1,"93690","ENSMUST00000188621.1",0,"ENSMUSG00000041907","Gpr45","G protein-coupled receptor 45"
"chr1",43092247,43092816,570,"*",24.9610901926352,16.0164553509763,1.558465318677,0.2,"both","both","False","CpG:",913,569,3824,43090624,43094448,"Promoter (<=1kb)",1,43047220,43092729,45510,2,"73122","ENSMUST00000186694.6",0,"ENSMUSG00000070939","Tgfbrap1","transforming growth factor, beta receptor associated protein 1"
"chr1",43098480,43098954,475,"*",33.3539557407866,21.8068291045187,1.52951883012992,0.7,"both","both","False","CpG:",913,474,4208,43095131,43099339,"Promoter (<=1kb)",1,43047200,43098622,51423,2,"73122","ENSMUST00000095014.7",0,"ENSMUSG00000070939","Tgfbrap1","transforming growth factor, beta receptor associated protein 1"
"chr1",43163728,43164080,353,"*",22.8893893206913,6.52157335248622,3.50979557900169,0.1,"both","both","False","CpG:",914,352,3009,43162508,43165517,"Promoter (<=1kb)",1,43123074,43163961,40888,2,"14200","ENSMUST00000008280.13",0,"ENSMUSG00000008136","Fhl2","four and a half LIM domains 2"
"chr1",43445846,43446568,723,"*",19.5230080796516,6.60384012148502,2.95631143705845,0.2,"both","exo_only","False","CpG:",916,722,3649,43444232,43447881,"Promoter (<=1kb)",1,43445751,43570515,124765,1,"17974","ENSMUST00000086421.8",95,"ENSMUSG00000066877","Nck2","non-catalytic region of tyrosine kinase adaptor protein 2"
"chr1",43827314,43828135,822,"*",36.9940803645761,24.7475480666443,1.49485841041514,0.2,"both","both","False","CpG:",919,821,6518,43825750,43832268,"Promoter (<=1kb)",1,43746966,43827800,80835,2,"67883","ENSMUST00000126008.7",0,"ENSMUSG00000057363","Uxs1","UDP-glucuronate decarboxylase 1"
"chr1",43933652,43934550,899,"*",65.1158096495404,32.4589757408533,2.00609563805751,0.2,"both","both","False","CpG:",920,898,2393,43932723,43935116,"Promoter (<=1kb)",1,43934007,44002971,68965,1,"22019","ENSMUST00000087933.9",0,"ENSMUSG00000041763","Tpp2","tripeptidyl peptidase II"
"chr1",44101935,44102758,824,"*",20.5792195151446,14.3394146377338,1.43515059959219,0.7,"both","both","False","CpG:",921,823,3036,44100330,44103366,"Promoter (<=1kb)",1,44086613,44102391,15779,2,"75623","ENSMUST00000027215.11",0,"ENSMUSG00000026049","Tex30","testis expressed 30"
"chr1",44147610,44148213,604,"*",33.1070038703364,25.1121707722716,1.31836487456881,0.1,"both","both","False","CpG:",921,603,3101,44146075,44149176,"Promoter (<=1kb)",1,44147847,44181260,33414,1,"22592","ENSMUST00000027214.3",0,"ENSMUSG00000026048","Ercc5","excision repair cross-complementing rodent repair deficiency, complementation group 5"
"chr1",44551578,44552491,914,"*",27.8058535122231,8.62044626610365,3.22557007536352,0.1,"both","both","False","CpG:",924,913,3302,44550318,44553620,"Promoter (<=1kb)",1,44551693,44788874,237182,1,"70676","ENSMUST00000160854.7",0,"ENSMUSG00000056870","Gulp1","GULP, engulfment adaptor PTB domain containing 1"
"chr1",45795375,45795757,383,"*",76.4992278712213,52.1200895214889,1.4677493567942,0.4,"both","both","False","CpG:",934,382,2950,45793781,45796731,"Promoter (<=1kb)",1,45795449,45823604,28156,1,"73674","ENSMUST00000154436.7",0,"ENSMUSG00000025995","Wdr75","WD repeat domain 75"
"chr1",46852696,46854053,1358,"*",71.9772999487614,53.1503083278504,1.35422168211667,0.1,"both","both","False","CpG:",942,1357,5054,46850021,46855075,"Promoter (<=1kb)",1,46807544,46854046,46503,2,"227059","ENSMUST00000027131.5",0,"ENSMUSG00000025986","Slc39a10","solute carrier family 39 (zinc transporter), member 10"
"chr1",50927047,50928062,1016,"*",86.5168963834158,31.1794683624167,2.77480345007108,0.2,"both","both","False","CpG:",973,1015,2908,50926459,50929367,"Promoter (<=1kb)",1,50927519,51187270,259752,1,"56363","ENSMUST00000081851.3",0,"ENSMUSG00000026109","Tmeff2","transmembrane protein with EGF-like and two follistatin-like domains 2"
"chr1",51478159,51478621,463,"*",52.8408469168994,39.9478338152614,1.32274623853853,0.7,"both","both","False","CpG:",977,462,2889,51477314,51480203,"Promoter (<=1kb)",1,51465862,51478399,12538,2,"109019","ENSMUST00000189542.6",0,"ENSMUSG00000026107","Nabp1","nucleic acid binding protein 1"
"chr1",51915183,51916194,1012,"*",18.8333633637653,13.1874157598558,1.42813146311019,0.4,"both","both","False","CpG:",981,1011,3180,51913267,51916447,"Promoter (<=1kb)",1,51749765,51916071,166307,2,"17912","ENSMUST00000046390.13",0,"ENSMUSG00000018417","Myo1b","myosin IB"
"chr1",52113708,52113995,288,"*",34.9560436778277,30.0505478656673,1.16324147679733,1,"both","both","False","CpG:",982,287,1482,52112780,52114262,"Exon (ENSMUST00000185516.1/20846, exon 12 of 34)",1,52119440,52155412,35973,1,"20846","ENSMUST00000186574.6",-5445,"ENSMUSG00000026104","Stat1","signal transducer and activator of transcription 1"
"chr1",52119293,52119737,445,"*",64.7794717029556,38.3090589818646,1.69097005837763,0.4,"both","both","False","CpG:",982,444,2184,52118436,52120620,"Promoter (<=1kb)",1,52119440,52155412,35973,1,"20846","ENSMUST00000186574.6",0,"ENSMUSG00000026104","Stat1","signal transducer and activator of transcription 1"
"chr1",52232207,52233503,1297,"*",48.3710945733539,21.520134557731,2.24771338876117,0.1,"both","both","False","CpG:",983,1296,3798,52230322,52234120,"Promoter (<=1kb)",1,52163448,52233223,69776,2,"14660","ENSMUST00000114513.8",0,"ENSMUSG00000026103","Gls","glutaminase"
"chr1",52500031,52500252,222,"*",16.8639970838072,2.56655847612697,6.57066544194059,0.1,"both","exo_only","False","CpG:",985,221,3382,52498874,52502256,"Promoter (<=1kb)",1,52457294,52500300,43007,2,"17936","ENSMUST00000186764.6",48,"ENSMUSG00000002881","Nab1","Ngfi-A binding protein 1"
"chr1",52500508,52500827,320,"*",16.8639970838072,2.56655847612697,6.57066544194059,0.1,"both","exo_only","False","CpG:",985,319,3382,52498874,52502256,"Promoter (<=1kb)",1,52457294,52500679,43386,2,"17936","ENSMUST00000069792.13",0,"ENSMUSG00000002881","Nab1","Ngfi-A binding protein 1"
"chr1",52630541,52630942,402,"*",23.7763968148021,5.23896794100067,4.538374176472,0.4,"both","exo_only","False","CpG:",986,401,2561,52629687,52632248,"Promoter (<=1kb)",1,52630703,52651919,21217,1,"227094","ENSMUST00000165859.7",0,"ENSMUSG00000043015","Nemp2","nuclear envelope integral membrane protein 2"
"chr1",52726791,52727529,739,"*",14.1949744010701,4.93966991574805,2.8736686141346,0.4,"both","both","False","CpG:",987,738,2594,52726207,52728801,"Promoter (<=1kb)",1,52656286,52727462,71177,2,"98682","ENSMUST00000156876.7",0,"ENSMUSG00000041439","Mfsd6","major facilitator superfamily domain containing 6"
"chr1",52817206,52817862,657,"*",34.8015348096609,20.7814624463272,1.67464320182199,0.1,"both","both","False","CpG:",987,656,2988,52816191,52819179,"Promoter (<=1kb)",1,52785427,52817688,32262,2,"16329","ENSMUST00000027271.8",0,"ENSMUSG00000026102","Inpp1","inositol polyphosphate-1-phosphatase"
"chr1",52952626,52952957,332,"*",10.3755669902658,15.5983112876406,0.665172453539053,1,"both","endo_only","False","CpG:",988,331,4534,52950837,52955371,"Promoter (<=1kb)",1,52922324,52952844,30521,2,"67080","ENSMUST00000050567.10",0,"ENSMUSG00000043629","1700019D03Rik","RIKEN cDNA 1700019D03 gene"
"chr1",53296788,53297379,592,"*",45.3510410009025,18.5983326860102,2.43844659446359,0.7,"both","both","False","CpG:",991,591,2242,53296239,53298481,"Promoter (<=1kb)",1,53189187,53297018,107832,2,"227099","ENSMUST00000027267.13",0,"ENSMUSG00000026098","Pms1","PMS1 homolog 1, mismatch repair system component"
"chr1",53352464,53352777,314,"*",15.0915692142412,17.5103576741707,0.861865273974533,1,"both","both","False","CpG:",992,313,1530,53351558,53353088,"Promoter (<=1kb)",1,53348479,53352619,4141,2,"110599589","ENSMUST00000236737.1",0,"ENSMUSG00000117809","Asdurf","Asnsd1 upstream reading frame"
